score cell_id typeofdata sample w6 w5 w4 w3 w2 w1 pintro network xintro wmin map exec iters reps optimfunc law yintro mu seed lambda sigma gamma humanactivity
151.21 1867 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0486270337833 0.155540898898 0.876812790733 0.70993200076 1.0 ./input/network.txt 20641.9844888 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 64632.7515804 20.1628656105 11779 9.93514710744 0.402845080801 0.0 NO
154.818 1810 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0408517734794 0.71476763524 0.657845892933 0.615909040926 1.0 ./input/network.txt 21686.6405688 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 62448.4564332 10.6750464367 11798 10.6759391431 1.13060819906 0.0 NO
150.619 1929 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00308424300305 0.0413373480697 0.563065495558 0.359359258079 1.0 ./input/network.txt 27978.2359439 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 65149.7465108 13.3558768625 11803 10.0217836777 1.51951800728 0.0 NO
151.556 1754 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00528966907622 0.0689340575821 0.80733666731 0.803094079869 1.0 ./input/network.txt 26994.9054908 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 60170.2869052 22.1025727313 11818 9.98898832149 1.22983702911 0.0 NO
152.756 1869 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.020139590943 0.3744504522 0.990159897216 0.498543176899 1.0 ./input/network.txt 23460.8380559 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 63948.0945536 5.54332911519 11833 12.8141463322 1.9293763878 0.0 NO
174.114 1879 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.753528505327 0.912900735622 0.867129801456 0.367875233769 1.0 ./input/network.txt 44843.533024 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 64948.4545396 25.3697425702 11849 8.4387307409 0.632409442274 0.0 NO
168.895 1768 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0216742485676 0.673958748826 0.644439722293 0.613574993508 1.0 ./input/network.txt 54633.8065505 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 60475.5235809 17.4325870591 11894 9.95013313204 2.19113174788 0.0 NO
151.149 1931 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00916364690373 0.150790679988 0.680408703543 0.903872719446 1.0 ./input/network.txt 31613.8351212 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 65541.1527752 11.9532813615 11928 8.57626463362 1.15014078404 0.0 NO
150.726 1813 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00288084228975 0.0505872654454 0.864443640334 0.644613956323 1.0 ./input/network.txt 27238.0177071 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 61051.6551487 16.4302882735 11949 11.1485774599 2.23358410006 0.0 NO
151.238 1927 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0378631140679 0.184206953858 0.959077234675 0.638025539866 1.0 ./input/network.txt 24031.5706645 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 66163.9837795 5.17961045733 11950 12.4168827459 1.42366774068 0.0 NO
152.433 1813 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00121011617925 0.0308493961825 0.908746365788 0.364481107126 1.0 ./input/network.txt 27362.9744724 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 62218.72585 25.5457189798 11952 11.2657220923 2.37807873158 0.0 NO
