rep t logL AIC nb_colonies AUC BOYCE_index BOYCE_pvalue
9 24 166.148847345479 350.297694690958 52.443 0.806547619047619 -0.0865925593389596 0.221593432074352
9 25 161.751663819421 341.503327638841 64.631 0.807598039215686 -0.0750846340849512 0.253634693671703
10 1 409.023701743216 836.047403486431 0 0.5 NA NA
10 2 409.027696752528 836.055393505057 0.004 0.496732026143791 NA NA
10 3 409.030695255525 836.061390511049 0.007 0.496732026143791 NA NA
10 4 407.670335143961 833.340670287922 0.035 0.509570494864612 -1 1
10 5 405.500065232907 829.000130465814 0.066 0.519286881419234 -1 0.333333333333333
10 6 400.504745981938 819.009491963877 0.157 0.543242296918767 -1 0.333333333333333
10 7 397.478082221817 812.956164443634 0.253 0.539857609710551 -0.3 0.683333333333333
10 8 395.201019303351 808.402038606703 0.398 0.532942343604108 -0.509175077217316 0.243146224317025
10 9 389.153760633726 796.307521267451 0.565 0.554038281979458 -0.606546237496301 0.0630029221816988
10 10 381.39599880344 780.79199760688 0.874 0.577001633986928 -0.613638105187358 0.0195910085285157
10 11 372.37342982466 762.74685964932 1.194 0.609185340802988 -0.635575421166172 0.00458671054046787
10 12 357.815126385045 733.630252770089 1.77 0.643469887955182 -0.814371785012224 1.34183190039877e-07
10 13 340.935875567869 699.871751135739 2.676 0.701067927170868 -0.854353417791888 4.59042054067404e-12
10 14 319.940297948439 657.880595896877 3.872 0.735702614379085 -0.77292007741911 4.80924200332656e-11
10 15 303.887296667188 625.774593334375 5.322 0.736052754435107 -0.73060070392345 1.5821646483584e-11
10 16 287.667536107428 593.335072214856 7.062 0.744922969187675 -0.67683029852337 3.59505219626498e-11
10 17 261.494414655554 540.988829311109 9.979 0.762167366946779 -0.598242479766284 4.62408765404655e-09
10 18 241.102621455621 500.205242911243 13.548 0.76984126984127 -0.48422498078428 7.62083417536719e-07
10 19 223.059093659273 464.118187318545 17.719 0.78078314659197 -0.538049394128763 3.94617935160751e-10
10 20 208.113155430833 434.226310861667 22.568 0.784897292250233 -0.41960893673865 5.4936600255723e-07
10 21 194.629249837717 407.258499675434 29.044 0.784284547152194 -0.340653186953603 2.58453387112253e-05
10 22 180.288422434432 378.576844868864 37.746 0.793563258636788 -0.281016304188131 0.000214785012167775
10 23 171.014090093513 360.028180187027 47.031 0.799778244631186 -0.288909650569876 5.04832860772508e-05
10 24 163.285240217922 344.570480435844 57.472 0.804009103641457 -0.233588153454676 0.000491498004399225
10 25 159.630803261972 337.261606523944 70.953 0.80812324929972 -0.0441247535406474 0.50085772085467
